platform,komentar,timestamp,sentimen
Instagram,❤️❤️❤️❤️❤️❤️❤️,4/16/2025 16:22,Positif
Instagram,ada kali @,3/2/2025 18:14,Netral
Instagram,admi biasanya gercep . @,3/29/2025 3:52,Netral
Instagram,inilaasil mengandalkan gemoy bisa jadi presiden🤣🤣🤣,4/3/2025 17:30,Netral
Instagram,"terimakasih "" yg sudah berjuang untuk rakyat indonesia 👏 semangaerus buat semuanya kita masih punya hari kedepan bersama rezim pemerintah 🔥🔥",3/11/2025 15:11,Netral
Instagram,1 lagi,4/30/2025 5:14,Netral
Instagram,dari dulu buer selalu . 😢 sejak pemilihan presiden sampai skrng jadi presiden pun buer,4/18/2025 20:25,Negatif
Instagram,panjang umur perjuangan 🔥 terimakasih mahasisa!,3/17/2025 0:29,Negatif
Instagram,k gegartasan instansi salah kaprah phk honorer tidak bersalah dgn alasan efesiensi padahal mereka cuma takut gak bisa nilep anaran aja🤣 apalagi mark up markup belanja a banget pnya🤣🤣,3/10/2025 11:38,Netral
Instagram,kayak gini kog bisa tingkat kepuasan di angka 80% 🤣,4/25/2025 9:59,Netral
Instagram,percaya lah mereka di provokasi oleh partai,4/25/2025 0:14,Positif
Instagram,trimakasih mahasisa👏👏,4/18/2025 7:47,Netral
Instagram,ya gimana,4/29/2025 10:11,Netral
Instagram,sehat-sehat kalian yang turun ke jalan ❤️,2/24/2025 8:51,Netral
Instagram,selain makan presiden kita juga kursi jabatan lho,4/15/2025 10:05,Negatif
Instagram,oke gas oke gas 🔥🔥🔥🔥,3/21/2025 20:26,Positif
Instagram,hidup jokotu benar2 lucu 🤣,4/27/2025 17:14,Positif
Instagram,"gimana pa gak ngebela jokoi toh yg jd apres anaandung sendiri pantesan dulu ""ayalonin anak ny jd apreampe ngelanar spy ada",4/17/2025 9:15,Netral
Instagram,menu makan siang nya 👏👏👏,4/19/2025 9:32,Netral
Instagram,ketika indonesia banyak teriak sana sinndonesia kebanyakan . setelah dilakukan efisiensi teriak pula gak bisa in karna semua . +.....😂.,3/29/2025 20:38,Netral
Instagram,...ya seharusnya didukung efisiensi anaran ini toh tidak semua lini yang ngpain sih buang2 anaran demi hal yang tidak dengan efisiensi begitu anaran bisa dialihkan ke program yang lebih . infrastruktur sdh puluhan tahun dan triliunan rupiah uang dibuang2 sia demi program yang tidak sama sekali menyentuh . bahkan masih banyak rakyat yang blerasakan .,3/15/2025 10:09,Netral
Instagram,"anak abah be : ""kan udah saya """,3/22/2025 22:22,Netral
Instagram,ayuk laan buer ...dengan terus menyuarakan perjuangan para semangat 🔥🔥🔥,3/18/2025 22:52,Netral
Instagram,indonesia makin ... makin gak genah,3/6/2025 15:54,Negatif
Instagram,thankyou dek🔥,4/7/2025 23:38,Netral
Instagram,ede mnding .. emg nya dibyr brp sih 🤣,3/18/2025 4:00,Netral
Instagram,lanjutkan mahasisa 🔥🔥🔥🔥,3/18/2025 21:22,Netral
Instagram,pagi teriak sore bayaran 🤣🤣🤣,4/30/2025 0:08,Netral
Instagram,please lebih banyak lagi demonya g mcm buer bayaran yg berani di social media😂,2/24/2025 3:42,Netral
Instagram,tag siapa tau belom liat @,4/30/2025 4:45,Netral
Instagram,buset dah penyelam,4/27/2025 4:06,Netral
Instagram,mana nih demo pengesahan perampasan aset frens ? 🔥🔥,4/30/2025 14:21,Netral
Instagram,dulu jokoi skranti,3/29/2025 23:44,Positif
Instagram,gulingkan 🔥🔥,4/18/2025 9:57,Netral
Instagram,ndasmu👀,3/6/2025 10:44,Netral
Instagram,lagian pake dipilih mah kaga milih soalnya udh tau bakal kaya gini😢 ya namanya jg melanjutkan 😢,3/1/2025 2:33,Netral
Instagram,10 taun baru,2/27/2025 23:54,Netral
Instagram,prograakan program,4/20/2025 9:49,Netral
Instagram,siang makaasi kalau maleinum 🌹🗿,4/25/2025 5:48,Netral
Instagram,katanya si bakal maju lagi tuh tahun 2029🤤😭,4/14/2025 14:52,Netral
Instagram,kan 🗿,4/14/2025 21:37,Netral
Instagram,izin efisiensi anaran itu apa ya??,3/7/2025 23:07,Netral
Instagram,seharusnya mahasisa itu demo buat sah kan perampasan aset untuk para kalo itu disahkan gak perlu adanya phk efisiensi percaya deh kalo semuset para koruptor tu bisa diambil alih negara kita gan an,3/17/2025 2:45,Netral
Instagram,mahasea👏,3/12/2025 3:08,Netral
Instagram,ui hama >>>,4/8/2025 4:33,Netral
Instagram,vibesnya ni sama kaya paby jadi presiden 😇,4/15/2025 10:33,Netral
Instagram,slide 7&8 menyala 🔥🔥🔥,2/24/2025 19:19,Netral
Instagram,gda yg mbahas perampasan aset koruptor? nanung banget,4/29/2025 3:48,Netral
Instagram,hidup mahasea 🔥,3/18/2025 15:57,Netral
Instagram,serba salah jadi nge kritie jalan di bilang giliran ga turun ke jalan dibilang fomo dan mahasea juga (karna cuma hal² tertentu aja katanya turun kejalaya),4/29/2025 7:54,Netral
Instagram,sebagai rakyat biaya cuma bisa menyarankan: lanjutkan perjuangan!,3/16/2025 22:15,Netral
Instagram,mahasisa keren,4/14/2025 18:58,Positif
Instagram,yakin! 🔥,4/7/2025 20:24,Netral
Instagram,para mahasea yg sangat pintar🤭 daerah kalian saja yg bermasalah karena mungkin pemerintah daerah nya yg . lihatlah kami yg di pulau kalimantan adem ayem aja dari dulu siun . penkan tini gak menjamin org itu punykal .,4/30/2025 3:13,Netral
Instagram,udah jelas dari kampanye sih gimana jalaya pemerintahan,4/3/2025 11:49,Netral
Instagram,rakyat yang mana jangan kebanyakauntut kayak bansrael,3/16/2025 18:47,Netral
Instagram,makan bergizi tapsinya mie telur 🤣,4/17/2025 7:14,Netral
Instagram,hidup mahasisa🔥🔥🔥🔥,3/5/2025 23:16,Netral
Instagram,kenapnaran ketika di hambur -hamburkan oleh dean perakilan rakyat dng dalih study di hotel meah ... mahasisa tidak mempersoalkan dan turun kejalan menuntut uang pajak rakyat di kembalikan untuk biaya penkan subsidi rakyat . sementara r perampasan aset para koruptor tak berhasil mereka gak masyarakat mana yg sesunuhnya mereka bela??.....,4/20/2025 18:28,Netral
Instagram,😂😂😂😂😂😂😂😂😂😂,2/27/2025 15:56,Netral
Instagram,luar bikin macet biar bisa upload story 'perjuangan belum selesai'. jangan haatir pasti perubahan besar datang setelah menyusahkan rakyat di . 🤣,3/5/2025 2:19,Netral
Instagram,trisakti❤️,4/4/2025 23:21,Positif
Instagram,doar rupiah,3/27/2025 16:58,Netral
Instagram,😂😂😂😂😂😂 kirim k,3/30/2025 0:19,Netral
Instagram,mending yg korup di hukuati dibuat setelah sah baru lanjut jalankan . akar masalahnya yg di cabut bukan dauya yg di,3/26/2025 15:18,Netral
Instagram,ya makan siang pelajar yemuk pejabatnya 🔥,2/21/2025 20:36,Netral
Instagram,negara kok tidak ada ....,4/18/2025 7:34,Positif
Instagram,24:3?,3/30/2025 10:28,Netral
Instagram,slide 6 😂🙌,4/1/2025 14:18,Netral
Instagram,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,4/3/2025 19:59,Netral
Instagram,mari kita bantu adik2 ... terus bersuara leat,2/21/2025 2:18,Netral
Instagram,boleh percaya boleh oligarki sebenarnya bersembunyi dibalik buerp yang dibayar untuk receh begini 😂. kalau gak percaya cek aja 95% komenan akun siluman semua rata2 sama isi .,3/5/2025 13:56,Netral
Instagram,ganti aja lah prograakan ..sekolah/penkan aja yg di utamakan kalo . di masih lebih butuh,4/4/2025 0:47,Netral
Instagram,siapa suruh dulu milih dia 😂😂,3/30/2025 4:07,Netral
Instagram,panjang umur perjuangan!!!!,4/25/2025 3:09,Negatif
Instagram,"mahasisa tau , ngerasain ga sakitnya sekolah ga punya duit .",4/13/2025 10:06,Netral
Instagram,hasil efisiensi anaran itu ngalir ke buer yang counter aksi harni ga ya? di komentar dah berisik banget ini template-. coba kumpulin template buer di balasan komen ini:,4/18/2025 22:21,Netral
Instagram,a… jan makan gratis . sekolah . buk,2/27/2025 9:45,Negatif
Instagram,oke gas oke gas🗿,4/12/2025 6:55,Positif
Instagram,alter calon kabinet merah,2/27/2025 1:53,Netral
Instagram,...mayted sampein tuh ke ...jgn kau,2/21/2025 0:33,Netral
Instagram,👏👏👏🔥🔥🔥 menyala,3/10/2025 12:22,Netral
Instagram,terimakasih mahasisa😢😢😢,4/20/2025 9:06,Negatif
Instagram,k g lebih setuju anaran di potong buat dr pada di nikmati para pejabat buang2 duit sering bgt bikin anaran peluang korupsi 🤪,4/2/2025 13:35,Negatif
Instagram,kabinet di gemukin di srh,3/5/2025 23:03,Netral
Instagram,gdjob kalian keren! 🔥,4/5/2025 16:37,Positif
Instagram,efisiensi kok di ...,3/8/2025 14:06,Positif
Instagram,hidup demokrasi❌️ demokrasi hidup✅️,4/8/2025 14:44,Positif
Instagram,nyari duit susah makin ... semua yg kena phk lari ke yang beltu itu makin,2/23/2025 14:00,Netral
Instagram,terimakasih,3/16/2025 12:54,Netral
Instagram,akhirnya klean para mahasisa turun ke jalan dengan,3/22/2025 23:45,Netral
Instagram,makan itu ... salah sendiri milih .,3/10/2025 11:14,Netral
Instagram,penkan gratis lebih penting dari pada urusan perut!!!,4/1/2025 11:52,Netral
Instagram,yang dikritik efisiensi anaran pemerintah/kementrian dan bukan efisiensi & makan bergizi pemerintah kasih makan gratis ke anak2 dibilang menindas? (slide terakhir) kalian belain rakyau gimana si?,4/30/2025 7:45,Netral
Instagram,semangars mahasis! terimakasih krn sdh turun ke jln menyuarakan keadilan! semoga niat baialian di bls kebaikan oleh . mn 🙌🙌🙌🙌,4/30/2025 23:44,Netral
Instagram,ok gas ok,4/27/2025 3:02,Positif
Instagram,🔥🔥🔥terima kasih👏👏👏👏👏,3/30/2025 21:36,Positif
Instagram,sedih sekali😢,2/24/2025 4:50,Negatif
Instagram,tidak ada yang namanya gratis didunia ini adik-adik 🙏,3/25/2025 4:17,Netral
Instagram,kita liat apakah anti kritik?,3/26/2025 0:42,Netral
Instagram,cie kemarin mana tuh yg dukung makan .😂😂😂😂,3/17/2025 1:18,Netral
Instagram,ini komeya gila bgt praboo lu ngapain dah bayar buer sebanyak ini????,2/25/2025 21:46,Netral
Instagram,ditunangi siapa lagi adick-adick?,4/30/2025 4:46,Netral
Instagram,yg hujat abah kemaren pada kemana .?hidup mahasisa🔥,2/24/2025 3:47,Netral
Instagram,jir ada buer di antara kita 🤭📸,4/14/2025 4:20,Netral
Instagram,oke gas oke ndas,4/5/2025 10:59,Positif
Instagram,terima kasih adik2 mahasisa & mahasisi 🔥 bismiah semoga senantiasa dalam lindungan aah st #,4/4/2025 6:57,Negatif
Instagram,thankyou ❤️🔥,4/11/2025 1:58,Netral
Instagram,..... g jg .,4/25/2025 7:44,Netral
Instagram,doa baik menyertai teman2 yg . inshah eortnya untuk bangsa segerah,3/20/2025 2:45,Netral
Instagram,serang juga koruptor pakai hukum .,2/23/2025 0:36,Negatif
Instagram,"..i di negeri ""zamrud "" ini 😢",3/18/2025 4:59,Negatif
Instagram,skr kt berharap banyak dg bukan dg,2/27/2025 22:20,Netral
Instagram,@ abangku🔥🔥🔥,3/29/2025 17:55,Netral
Instagram,gaebayang baru 1 hari udh,4/30/2025 18:28,Netral
Instagram,orang2 pada mau jadi buer bayaraya berapa sih emang? padhli banget kayaknya mancing keributan d kolom udah pro sepertinya? 😱,4/20/2025 10:56,Netral
Instagram,kenzo bekal makan sianratisnya ni…..,4/10/2025 23:17,Netral
Instagram,serius nanya gada info tentang demo ini kenapa ya?,4/17/2025 3:44,Netral
Instagram,iya masak anaran penkan dan kesehatan di pangkas mentri di tambah itu kan,3/31/2025 16:52,Netral
Instagram,kemaren ada yg demo trus masuk partai yang koalisi di kim 🤣🤣🤣 . lebih baik demo perampasan .,4/8/2025 5:31,Netral
Instagram,semangat adik-adik mahasea 😍🔥,3/25/2025 1:57,Negatif
Instagram,ternyata si chuy tak lebih baik daripada si,3/15/2025 15:56,Netral
Instagram,salut 🔥,4/10/2025 4:47,Positif
Instagram,people forgohahey literay picked soeharto’s ex right hand man as their,4/2/2025 9:14,Netral
Instagram,utk buer2 plz la lihat keadn bangsa kita skrg . jgn buat keuntungan tp dgn tega mengorbankan .,4/18/2025 7:28,Negatif
Instagram,yg di ... 🔥saya pikir mahasisa sudah males demo2 gini 👏,4/21/2025 7:48,Netral
Instagram,adek2 mahasisa yg nantinya jadi pejabat yg kaya gih😂😂,3/3/2025 2:25,Netral
Instagram,"mulyono tersenyum sumringah melihat . ""makanya jangan main2 sama ....""",4/18/2025 17:18,Netral
Instagram,padahal yg k dikursi empuk sekarang itu para mahasisa2 yg suka 😂yg demo mayor tey kalo ketemu juga bakal minta foto 🔥😂,3/8/2025 5:18,Netral
Instagram,hidup mahasisa!🔥,3/22/2025 18:03,Netral
Instagram,trima kasih adik2 mahasisa🔥🔥🔥🔥,4/28/2025 11:08,Netral
Instagram,ini bocah2 gk tau apa mau aja di ajak demo demi kepentingan orng2 gk .,3/11/2025 5:30,Negatif
Instagram,organik dong hati nurani masih menyala 🔥 ada ❤️ untuk anak,3/11/2025 4:55,Netral
Instagram,hidup mahasisa!!!!! 🔥🔥🔥🔥🔥,4/29/2025 23:19,Netral
Instagram,5 taun penuh dgn,3/21/2025 18:08,Netral
Instagram,rezim nd45 mu,4/27/2025 22:53,Netral
Instagram,terima kasih sudah menyuarakan suakyat ...... jangan biarkan indonesia jatuh,3/16/2025 12:04,Netral
Instagram,percuma gk akan di,3/18/2025 13:46,Netral
Instagram,👏👏👏👏👏,3/27/2025 20:07,Netral
Instagram,kenapa make masker ade²,4/25/2025 14:37,Netral
Instagram,biasa masih kalo sdh terjun ke birokrasi,3/24/2025 13:30,Positif
Instagram,semangat berjuang rekan2 mahasisa,4/25/2025 6:38,Negatif
Instagram,auk . gue aja masih . gamau ambil,3/30/2025 0:09,Negatif
Instagram,respect 🔥,4/18/2025 17:59,Positif
Instagram,tolong evaluasi program kerja yang nyatanya membebani dan menyusahkan,4/14/2025 12:05,Netral
Instagram,makasih ydik-adik mahasisa! semoga tetap sehat dan . saling jaga kalo turun ke jalan 💪,2/24/2025 4:24,Netral
Instagram,beginilah kalau banteng jadi kerjya gembala ternak di jal terus😂,4/30/2025 21:53,Netral
Instagram,sekelas mahasisa tapi demo tidak ada berkualitasnypa demo gulingkan mak prograbg adalah program yg . sudah berapa banyak yang anda buat untuk .,4/10/2025 12:51,Netral
Instagram,h berisiknyo😂,4/27/2025 16:39,Netral
Instagram,unjuk rastau demo mata pelajaran kuliah ajib 🤣🤣🤣,4/25/2025 13:02,Netral
Instagram,mahasisa iri gaebagian makan gratis yah jadi demo 😂,4/4/2025 23:31,Netral
Instagram,miris liau anak,3/6/2025 19:38,Negatif
Instagram,a n pna ... oke gas oke gas😂. selamat menikmati 58 😂,3/6/2025 9:43,Positif
Instagram,adili jokoi👏👏,4/30/2025 4:02,Positif
Instagram,trmksh telah menyuarakan mirisnya . sehat slalu,4/30/2025 0:04,Netral
Instagram,oy kira2 ada arga 58% gk disitu 😂😂😂😂😂,4/23/2025 9:49,Netral
Instagram,"@ kalau ada yg bilang """" """" . silahkan laporkan atas pelecehaama baiarena mereka menuduh tanpa",4/2/2025 16:21,Netral
Instagram,nikmati aj tu pilihaya 5th atau 10th ke . visi dan misinya kan udah tau . g usah dsesali sekarang ..,3/15/2025 12:39,Netral
Instagram,gilak sih nemu aja tuh tet nya dr 2016😂,4/20/2025 0:02,Netral
Instagram,..🔥🔥🔥,3/13/2025 8:35,Netral
Instagram,jangan terpancing,4/7/2025 23:25,Negatif
Instagram,oh semalam kena macet berjam-jam karena . semoga didengar dan ada perubahan positif dari,3/26/2025 12:38,Netral
Instagram,pes mereka yang karena lapak tergeser !!!,4/18/2025 3:57,Netral
Instagram,mo tanyja tuh isunypa & gmn pada bingung juga tu 🗿,4/21/2025 5:04,Netral
Instagram,terima kasih adik-adik . suarakan terus🔥,4/18/2025 10:54,Positif
Instagram,o isi komen bertabur buer 😂😂😂,4/7/2025 20:26,Netral
Instagram,makan tuh keberlanjutan,4/2/2025 15:47,Netral
Instagram,anak abah sma banteng ..👏,4/2/2025 23:12,Netral
Instagram,pas kuliah s kuliah nyaleg ❤️,4/30/2025 22:31,Netral
Instagram,kita udah mu ak dengan pengelola uang itilep,4/12/2025 15:59,Negatif
Instagram,"akhirnya setelah "" lg kaya emak nya demo ga berkuasa😂",4/23/2025 0:20,Netral
Instagram,kritikan mhsa nanti dibahaampe lebaran 😂 lihat aja,4/1/2025 17:17,Netral
Instagram,paling efektif: tt nya sndr 😂,4/14/2025 13:53,Netral
Instagram,❤️❤️❤️❤️,4/2/2025 7:42,Positif
Instagram,demo . niat demo kaga?,3/29/2025 21:53,Negatif
Instagram,hidup mahasisa👏🔥,3/2/2025 10:11,Netral
Instagram,praboo kalau masih pakai cara jokoi pakai buzer maka,3/21/2025 3:52,Positif
Instagram,98 juga laaya gak bisa bayangin sebenci ak praboo pantesan penkan tidak jadi prioritas 😂,4/8/2025 20:58,Netral
Instagram,opo lagi bakar,4/23/2025 12:53,Netral
Instagram,proud👏👏👏,3/27/2025 17:11,Netral
Instagram,....🔥🔥🔥,3/15/2025 1:53,Netral
Instagram,nyesel ...,4/3/2025 9:50,Netral
Instagram,budget buat buer gaena efisiensi kah? atau kena janji manis penguasa? disuruh kerja dulu dibayar belakangan?,3/6/2025 18:06,Netral
Instagram,oke gas oke,4/13/2025 12:44,Positif
Instagram,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,4/5/2025 22:45,Netral
Instagram,entah pemimpin seperti apa yg dnginkan rakyat di negerni dari sukarno sampai praboo gak ada yg benar di mata meka ini haruskan k seperti fir'aun yg layak karena berharap k pemimpin seperti malaikaakda temukan sampai kiamat untuk .,3/24/2025 17:05,Netral
Instagram,kirain 58% tuh kebanyakan generasi muda yg skrg . syukurlah klo . hidup mahasisa! hiduerjuangan!,3/6/2025 18:37,Netral
Instagram,panjang umur perjuangan 🙌,3/22/2025 20:47,Negatif
Instagram,ati2 banyak buer langsung teriakin buer aja klo jelas2 akun fooer fooingnya bejibun dan komeya template k kita berjuang online,4/18/2025 19:36,Netral
Instagram,yg . semoga suaranya menema biar . jangan pura2 tidak dengar itu mereka yg,3/29/2025 0:52,Netral
Instagram,menyala mahasisa🔥🔥🔥,3/1/2025 18:31,Netral
Instagram,stnya,3/6/2025 10:54,Netral
Instagram,kalo mulyono didtgin lsg yg lanjutaya lsg jaab ndasmu!!!,4/30/2025 20:05,Netral
Instagram,militer masuk ranah harus di up,4/3/2025 6:05,Netral
Instagram,sedang mencari dimanakah mahasisa chindo??,4/7/2025 17:06,Netral
Instagram,ini mah demo kip dipotong soalnya uang ya . kayaip tepat ran aja😂,3/11/2025 15:53,Netral
Instagram,masih blg semua gara2 si ono mba ? ini mahasisa ui,4/5/2025 15:25,Negatif
Instagram,menyal mahasisa 🔥🔥,4/7/2025 5:18,Netral
Instagram,pengen ikutan .. tapi aku bukan mahasisa😢,3/7/2025 2:31,Negatif
Instagram,d perampasan aset kok ilang 😂,2/20/2025 17:21,Positif
Instagram,komen dong yang kemarin oke gas oke makan tuh,4/7/2025 13:03,Positif
Instagram,kaum2x tersakiti 2024 😂😂😂,4/8/2025 14:59,Netral
Instagram,ui bayara banteng itu duit nyh buat michat😂,4/30/2025 17:53,Netral
Instagram,buer nya buat komen2 menyesatkan dan ..,4/23/2025 0:56,Netral
Instagram,terimakasih adik-adik mahasisa🔥,4/2/2025 11:18,Netral
Instagram,habis ini banyak buer . pakai duit rakyat !!!,4/21/2025 12:30,Netral
Instagram,menyala🔥🔥gerakan mahasisa,3/24/2025 8:07,Netral
Instagram,literay gemoy gemoy kabinetnya😂😂😂,3/18/2025 15:48,Netral
Instagram,ha someone came ith receipts on 6th slide🤣,3/15/2025 9:11,Netral
Instagram,kenapa tdak ada yg membahas ..???,4/16/2025 1:13,Netral
Instagram,.. makasih adik2 .,3/30/2025 22:19,Netral
Instagram,semangat para semoga kita semua dijauhkan dari kegelapan dan dipertemukan dengan terang saya pribadi tidak gelap hanya pusing karena coretax 😶😫,4/3/2025 11:38,Netral
Instagram,semogah lindungi rekan mahasisa/ semogah segera berikan indonesia pemimpin dan pejabat yang r dan mempunyai keinginan utk memajukan .. mn ..,4/23/2025 19:58,Netral
Instagram,tenang masih 1 hari blm 5tahun🔥❤️,4/10/2025 16:23,Positif
Instagram,"trus ini maunya gimana ,? dari spanduknya kek mengkritisi prograakan gratis ? . kekurangan di sana sini namanya program . trus kan udh banyak yg dpt manft itu terutama sisa tidak ,? 🙄",3/2/2025 14:58,Netral
Instagram,perampasan aset apa kabar?,4/10/2025 3:46,Netral
Instagram,buer mulai,3/25/2025 6:08,Netral
Instagram,panjang umur k-k hebat 🤍,4/12/2025 2:00,Positif
Instagram,buer nya banyak banget di setiap komentar pro,4/21/2025 1:54,Netral
Instagram,terima kasih sudah ....🔥🔥👏👏👏👏 kami suort,4/5/2025 8:18,Positif
Instagram,gelok indonesia 👏👏👏,4/20/2025 13:40,Positif
Instagram,semangat perjuangan 🔥🔥🔥,3/30/2025 14:42,Negatif
Instagram,@ p gak nih?,3/27/2025 16:53,Negatif
Instagram,terima kasih mahasisa 🇮🇩👏🏽,2/22/2025 6:29,Positif
Instagram,dari 41 r yang ditetapkan masuk prolegnas r prioritas tahun mahasisa kemana ya?,4/17/2025 10:39,Netral
Instagram,posternya keren2 🔥🔥🔥,4/30/2025 12:36,Netral
Instagram,mana yang bilanak ada yang berani mengkritik pemerintahan sekarang?🤪🤪🤪 terima kasih mahasisa/i yang memperjuangkan hak arga indonesia 🙌🙌🙌,4/15/2025 4:49,Netral
Instagram,next demo dpr juga 👏👏,3/17/2025 1:08,Negatif
Instagram,...ndasmu😂,4/3/2025 8:41,Netral
Instagram,oy mahasisa mending lu pada kerja,3/13/2025 18:58,Netral
Instagram,siapa pun presideya pasti di,2/27/2025 20:34,Netral
Instagram,jadi mahasisa setelah jadi pejabat didemo junior ...,4/11/2025 5:00,Netral
Instagram,...adik2mahasisa ku🙏🙏🙏teruskan perjuangan d era ..!!pantang menyerah!!✊✊✊🇮🇩😍,3/24/2025 6:30,Netral
Instagram,yes!!!,3/17/2025 20:39,Netral
Instagram,yg banyak ikut²an pdhl ga ngerti 🤣,4/27/2025 19:30,Netral
Instagram,rasakan geng 58 ruginya yg makmur yg atas tapi yeng 58 samjah dg yg 42 ya kan baru 1 hari lebih udah mencgkan berkuasa lagi di periode 2029-2034…. kerja dulu yg nyata ‼️‼️‼️,2/22/2025 17:14,Netral
Instagram,tangkap,4/4/2025 11:34,Netral
Instagram,ya berarti bapak lo makan duit rakyat secara ugal2 an 😂,3/30/2025 17:06,Netral
Instagram,satu kata ndasmu😢😢😢,4/14/2025 6:01,Negatif
Instagram,mahasisa lurus ditangan kalian masa,3/2/2025 22:56,Negatif
Instagram,dampak dari oke gas oke gas nomor 2 ... 🔥 semogspirasi kalian di,4/12/2025 17:01,Positif
Instagram,udah boleh mulai joget belum nih? indahnya negeri ku . 😂,3/31/2025 10:33,Netral
Instagram,terimakasih bagi kalian semua yang sudah meakili kami untuk turun ke jalan 🙇🏻‍♀️🧎🏻‍♀️ teruslah menyuarakan apa yang seharusnya menjadi hak pakyat indonesia ! beritahu mereka negara ini bukan milik mereka yang berkuasa tapi milik rakyat indonesia !,2/23/2025 20:28,Netral
Instagram,terlalu memaksa pak presiden 🙌,4/16/2025 3:17,Netral
Instagram,nyesel ga tu oke gas oke,3/12/2025 4:45,Positif
Instagram,kamu kemareyoblos nomer berapa dek adek ?,2/23/2025 1:58,Netral
Instagram,oke gas oke gas dulu😂😂😂.pingin ketaja liat . dulu di puja2 gara makan gratis😂.tapi .,3/12/2025 8:30,Positif
Instagram,🔥🔥🔥🔥❤️,2/24/2025 13:20,Positif
Instagram,. pemerintah menutup jalan sisa dan mahasisa dengqn tidak memperhatikan penkan secara . bagaimana indonesia bisa maju jika rakyaak terk dengan . pemerintaanya memikirkan koalisi . jangan salahkan . pemerintah yang memancing rakyat utk turun,2/26/2025 9:28,Netral
Instagram,pemotongaran malah gda proyek sulapan tiap akhir dipakai buat adek2 kita buat makan sianratis tidak apa2 karena itu merata seluruh lagi dipakai buat hadiah ulang tahun ceesehatan gratis buat seluruh arga diskon 50% di januari febuartu buat nutup semua dari mana kalo ga demo nya aset hasil korupsi tuh segera diketok,3/6/2025 6:15,Positif
Instagram,mantap ❤️,3/24/2025 3:08,Positif
Instagram,terima kasih terima kasih terima kasih! terima kasih! 🔥🔥🔥,3/24/2025 22:22,Positif
Instagram,terima kasih mahasisa indonesia 🔥🔥👏👏❤️❤️,3/15/2025 20:42,Positif
Instagram,salut banget nih ama nyali ....👏 om boo loh yg ...biasanya sih dari pengalaman demo ...rakyat vs ...🔥 semoga ..🙌,4/23/2025 4:55,Netral
Instagram,keren bngt!!!!🔥,2/22/2025 9:14,Positif
Instagram,mau siapa pun .. ya hidup kita gini² aja 🤣🤣🤣🤣,3/9/2025 17:04,Netral
Instagram,"gini amat ya rezim presiden yg "" selesai dan yang baru jadi . indonesia makin darurat dibuatnya 🐷",3/10/2025 3:05,Netral
Instagram,giliran makan gratis di perampasan aset diam2😂,4/21/2025 15:11,Negatif
Instagram,ajahnya sebaiknya diblur demi keselamatan,4/14/2025 18:39,Netral
Instagram,selamat y 58% 🔥,4/18/2025 3:23,Netral
Instagram,adili,4/2/2025 6:22,Positif
Instagram,hidup mahasisa menyal rakyat,4/7/2025 18:10,Netral
Instagram,ga trus🔥🔥🔥🔥,4/16/2025 2:38,Negatif
Instagram,next dilepas aket almetnya biar melebur semua kalangan jadi,3/22/2025 14:44,Netral
Instagram,survey kepuasan terhadap kinerja presiden 1 hari=%,4/16/2025 11:36,Netral
Instagram,keere🔥🔥,4/18/2025 7:03,Netral
Instagram,terima kasih mahasisa yg kritis dan pemberani menyuarakan . laan kebijakan pemerintah praboo yg makigaur dan bikin rakyat makin,4/21/2025 1:12,Netral
Instagram,thank you thank you thank you guys ❤️❤️❤️❤️❤️❤️,2/27/2025 4:00,Netral
Instagram,. . . semangat para pahlaan . . .ini negara kita bukaegara . . .,4/23/2025 1:51,Negatif
Instagram,"adek2 "" dapat ucapan terima kasih neh dari pejabat2 pemerintahan yg biasanya dpt jatah duit apbn tp trs dipangkam praboo😁",2/22/2025 7:24,Netral
Instagram,kalau ada yang kontra berarti buer 🤣,4/2/2025 23:19,Netral
Instagram,"baca ni min keluhan jangan p mata sama "" kami 🙂",4/4/2025 1:11,Negatif
Instagram,namanya jg,4/4/2025 11:49,Netral
Instagram,semangat pak praboo🔥🔥 prograakan gratiangat dinantikan di kota semua hal ada penghemataran sudah bgt kok dilapangan gmna dengaota nota kosong,4/12/2025 20:29,Positif
Instagram,klo gada rakyat bayar pajak gimna ya nasiangsa? dhe nanti klo udah s pada ke ln aja . jangan .,2/22/2025 14:50,Netral
Instagram,kok nganune spanduk akeh2 no . lembaga pembuat undang2 e kan dpr juga 🤣,3/30/2025 0:22,Positif
Instagram,kalian keren! that cat tho 🤣,4/28/2025 2:10,Positif
Instagram,the real dari rakyat untuk,3/13/2025 10:22,Netral
Instagram,makasih kalian diantara harapan . semoga tetap teguh menyuarakan .,4/5/2025 6:24,Netral
Instagram,udah ngk sehat negrni,2/26/2025 2:33,Netral
Instagram,sedih kalau liat kayak udh putus asa banget sama .. e bodo amat mau kayak gimana juk akan bisa berubah pemerintahan semenjak raa berkuasa berubah semua,4/16/2025 1:48,Netral
Instagram,demo boleh asal janganlah rusuh bikin jdi yg mau investasi ke indonesia ga jadi karna sering demo mereka jdi,4/10/2025 18:25,Netral
Instagram,semangat,3/3/2025 11:00,Negatif
Instagram,tetap semangat .. 🔥🔥🔥,2/26/2025 17:21,Negatif
