platform,komentar,timestamp,sentimen
Instagram,terima kasih sudah ....🔥🔥👏👏👏👏 kami suort,5/3/2025 20:35,netral
Instagram,gelok indonesia 👏👏👏,5/3/2025 20:35,netral
Instagram,semangat perjuangan 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,@ p gak nih?,5/3/2025 20:35,netral
Instagram,terima kasih mahasisa 🇮🇩👏🏽,5/3/2025 20:35,netral
Instagram,dari 41 r yang ditetapkan masuk prolegnas r prioritas tahun mahasisa kemana ya?,5/3/2025 20:35,netral
Instagram,posternya keren2 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,mana yang bilanak ada yang berani mengkritik pemerintahan sekarang?🤪🤪🤪 terima kasih mahasisa/i yang memperjuangkan hak arga indonesia 🙌🙌🙌,5/3/2025 20:35,netral
Instagram,next demo dpr juga 👏👏,5/3/2025 20:35,netral
Instagram,...ndasmu😂,5/3/2025 20:35,netral
Instagram,oy mahasisa mending lu pada kerja,5/3/2025 20:35,netral
Instagram,siapa pun presideya pasti di,5/3/2025 20:35,netral
Instagram,jadi mahasisa setelah jadi pejabat didemo junior ...,5/3/2025 20:35,netral
Instagram,...adik2mahasisa ku🙏🙏🙏teruskan perjuangan d era ..!!pantang menyerah!!✊✊✊🇮🇩😍,5/3/2025 20:35,netral
Instagram,yes!!!,5/3/2025 20:35,netral
Instagram,yg banyak ikut²an pdhl ga ngerti 🤣,5/3/2025 20:35,netral
Instagram,rasakan geng 58 ruginya yg makmur yg atas tapi yeng 58 samjah dg yg 42 ya kan baru 1 hari lebih udah mencgkan berkuasa lagi di periode 2029-2034…. kerja dulu yg nyata ‼️‼️‼️,5/3/2025 20:35,netral
Instagram,tangkap,5/3/2025 20:35,netral
Instagram,ya berarti bapak lo makan duit rakyat secara ugal2 an 😂,5/3/2025 20:35,netral
Instagram,satu kata ndasmu😢😢😢,5/3/2025 20:35,netral
Instagram,mahasisa lurus ditangan kalian masa,5/3/2025 20:35,netral
Instagram,dampak dari oke gas oke gas nomor 2 ... 🔥 semogspirasi kalian di,5/3/2025 20:35,netral
Instagram,udah boleh mulai joget belum nih? indahnya negeri ku . 😂,5/3/2025 20:35,netral
Instagram,terimakasih bagi kalian semua yang sudah meakili kami untuk turun ke jalan 🙇🏻‍♀️🧎🏻‍♀️ teruslah menyuarakan apa yang seharusnya menjadi hak pakyat indonesia ! beritahu mereka negara ini bukan milik mereka yang berkuasa tapi milik rakyat indonesia !,5/3/2025 20:35,positif
Instagram,terlalu memaksa pak presiden 🙌,5/3/2025 20:35,netral
Instagram,nyesel ga tu oke gas oke,5/3/2025 20:35,netral
Instagram,kamu kemareyoblos nomer berapa dek adek ?,5/3/2025 20:35,netral
Instagram,oke gas oke gas dulu😂😂😂.pingin ketaja liat . dulu di puja2 gara makan gratis😂.tapi .,5/3/2025 20:35,netral
Instagram,🔥🔥🔥🔥❤️,5/3/2025 20:35,netral
Instagram,. pemerintah menutup jalan sisa dan mahasisa dengqn tidak memperhatikan penkan secara . bagaimana indonesia bisa maju jika rakyaak terk dengan . pemerintaanya memikirkan koalisi . jangan salahkan . pemerintah yang memancing rakyat utk turun,5/3/2025 20:35,positif
Instagram,pemotongaran malah gda proyek sulapan tiap akhir dipakai buat adek2 kita buat makan sianratis tidak apa2 karena itu merata seluruh lagi dipakai buat hadiah ulang tahun ceesehatan gratis buat seluruh arga diskon 50% di januari febuartu buat nutup semua dari mana kalo ga demo nya aset hasil korupsi tuh segera diketok,5/3/2025 20:35,netral
Instagram,mantap ❤️,5/3/2025 20:35,netral
Instagram,terima kasih terima kasih terima kasih! terima kasih! 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,terima kasih mahasisa indonesia 🔥🔥👏👏❤️❤️,5/3/2025 20:35,netral
Instagram,salut banget nih ama nyali ....👏 om boo loh yg ...biasanya sih dari pengalaman demo ...rakyat vs ...🔥 semoga ..🙌,5/3/2025 20:35,netral
Instagram,keren bngt!!!!🔥,5/3/2025 20:35,netral
Instagram,mau siapa pun .. ya hidup kita gini² aja 🤣🤣🤣🤣,5/3/2025 20:35,netral
Instagram,"gini amat ya rezim presiden yg "" selesai dan yang baru jadi . indonesia makin darurat dibuatnya 🐷",5/3/2025 20:35,netral
Instagram,giliran makan gratis di perampasan aset diam2😂,5/3/2025 20:35,netral
Instagram,ajahnya sebaiknya diblur demi keselamatan,5/3/2025 20:35,netral
Instagram,selamat y 58% 🔥,5/3/2025 20:35,netral
Instagram,adili,5/3/2025 20:35,netral
Instagram,hidup mahasisa menyal rakyat,5/3/2025 20:35,netral
Instagram,ga trus🔥🔥🔥🔥,5/3/2025 20:35,netral
Instagram,next dilepas aket almetnya biar melebur semua kalangan jadi,5/3/2025 20:35,netral
Instagram,survey kepuasan terhadap kinerja presiden 1 hari=%,5/3/2025 20:35,netral
Instagram,keere🔥🔥,5/3/2025 20:35,netral
Instagram,terima kasih mahasisa yg kritis dan pemberani menyuarakan . laan kebijakan pemerintah praboo yg makigaur dan bikin rakyat makin,5/3/2025 20:35,netral
Instagram,thank you thank you thank you guys ❤️❤️❤️❤️❤️❤️,5/3/2025 20:35,netral
Instagram,. . . semangat para pahlaan . . .ini negara kita bukaegara . . .,5/3/2025 20:35,netral
Instagram,"adek2 "" dapat ucapan terima kasih neh dari pejabat2 pemerintahan yg biasanya dpt jatah duit apbn tp trs dipangkam praboo😁",5/3/2025 20:35,netral
Instagram,kalau ada yang kontra berarti buer 🤣,5/3/2025 20:35,netral
Instagram,"baca ni min keluhan jangan p mata sama "" kami 🙂",5/3/2025 20:35,netral
Instagram,namanya jg,5/3/2025 20:35,netral
Instagram,semangat pak praboo🔥🔥 prograakan gratiangat dinantikan di kota semua hal ada penghemataran sudah bgt kok dilapangan gmna dengaota nota kosong,5/3/2025 20:35,netral
Instagram,klo gada rakyat bayar pajak gimna ya nasiangsa? dhe nanti klo udah s pada ke ln aja . jangan .,5/3/2025 20:35,netral
Instagram,kok nganune spanduk akeh2 no . lembaga pembuat undang2 e kan dpr juga 🤣,5/3/2025 20:35,netral
Instagram,kalian keren! that cat tho 🤣,5/3/2025 20:35,netral
Instagram,the real dari rakyat untuk,5/3/2025 20:35,netral
Instagram,makasih kalian diantara harapan . semoga tetap teguh menyuarakan .,5/3/2025 20:35,netral
Instagram,udah ngk sehat negrni,5/3/2025 20:35,netral
Instagram,sedih kalau liat kayak udh putus asa banget sama .. e bodo amat mau kayak gimana juk akan bisa berubah pemerintahan semenjak raa berkuasa berubah semua,5/3/2025 20:35,netral
Instagram,demo boleh asal janganlah rusuh bikin jdi yg mau investasi ke indonesia ga jadi karna sering demo mereka jdi,5/3/2025 20:35,positif
Instagram,semangat,5/3/2025 20:35,netral
Instagram,tetap semangat .. 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,🔥🙌🙌❤️❤️ terima kasih mahasisa yang sudah turun 🥺🤍 shat dan smgah jaga kalian,5/3/2025 20:35,positif
Instagram,lucunya mereka2 nyoblos praboo jelas2 yg paling bert yg mengusung perampasan aset!!!,5/3/2025 20:35,netral
Instagram,#indonesiagelap 🔥,5/3/2025 20:35,positif
Instagram,mahasisa 🔥,5/3/2025 20:35,netral
Instagram,hidup mahasisa !!! 🔥,5/3/2025 20:35,netral
Instagram,terimakasih mahasisa,5/3/2025 20:35,netral
Instagram,berjuang untueadilan bagi seluruh rakyat . 🔥,5/3/2025 20:35,netral
Instagram,bukaya mereuuda mudi kebanyakan milih doi🤣kok sekarang dikasi tau ngeyel sih😂,5/3/2025 20:35,netral
Instagram,pilihaya arga 58% koh didemo puas 81% mau pada ngapain🤣🤣🤣,5/3/2025 20:35,netral
Instagram,presiden sebenernya yg mana jd binung😮,5/3/2025 20:35,netral
Instagram,"halo bapak dan ibu silahkan dibaca ya pengesahan r perampasan aset itu salah santutan demonstran . jadi jangan tanya ""kok ga dituntut sponsor ya "" mudah2an lebih baiita sama2 kaal kan pada gak mau to indonesia makin hidup makin berat?",5/3/2025 20:35,netral
Instagram,panjang umur kebaikan🔥🔥🔥,5/3/2025 20:35,netral
Instagram,"terimakasih "" sehat",5/3/2025 20:35,netral
Instagram,adili mukidi🔥,5/3/2025 20:35,netral
Instagram,"maju terus "". jngn sampai orba ja negara . cukup satu priode ...1 hari udh bikin gaduh gmna mau dua priode???😂😂😂",5/3/2025 20:35,netral
Instagram,"perampasan aset kapan mau disuarakan#kembali ! rampas kembali uang korupsi harvey moeis itu bisa untuk pemenuhan prograbg selama """" tanpa harus menerapkan solusi2 yg sebenernya perlu ditinjau .",5/3/2025 20:35,netral
Instagram,mahasisa yg suka demo dan sok aktivis pas s biasanya gabung ke pemerintahan dapet gaji diem ky org ...udah ada contohnyngkatan 98 ...ujung2nya masuk parpol dapet anota dean mingkem lagi parpol yg parpol kalah debat di tv kasih jabatan adem lagi 🤣🤣🤣,5/3/2025 20:35,netral
Instagram,kalian mau nya yg jadi presiden siapa? capek banget di negara . ayo kita ke si siapa mau ikut? 😂,5/3/2025 20:35,netral
Instagram,ini bisa di love 10x ga .. aq merinding 🙌😭🔥,5/3/2025 20:35,netral
Instagram,"c adalah british broadcasting corporation…. perusahn inris yang tidak senang karena usan emas amerika turun….. adek2 kemendikti sudah menaikaran riset untuk setiap universitas kemajuan riset dan teknologi bangsda di tangan kalian…. sebaiknya , kasih… 🙏🏻",5/3/2025 20:35,positif
Instagram,kenapa ya jaman mulyono jarang ada demo besar gini? apa gk diliput ajah?,5/3/2025 20:35,netral
Instagram,kocak semua text . semangat 🔥,5/3/2025 20:35,netral
Instagram,banyaebijakan yg hanya diputuskan atas pandangan harusnya diliat secara kalo ini gimana kalo itu bukan yg pentinua beresin bagian . perduli amat yg .,5/3/2025 20:35,netral
Instagram,ngeri nya media luar .,5/3/2025 20:35,netral
Instagram,efisienstu kan ko malah didemo?,5/3/2025 20:35,netral
Instagram,yang haram it cuma babi!,5/3/2025 20:35,netral
Instagram,baru sadar salah pilih president ? krn dia gemoy dan goyang2? nasib kucing nya lbh baik dr padnda sekalian 😂,5/3/2025 20:35,netral
Instagram,bntr lg pasti turun bansos 😮,5/3/2025 20:35,positif
Instagram,hay siapa yg kemaren milih😂 udah tau recorulu kayak,5/3/2025 20:35,netral
Instagram,yang slide terakhir itntirta min🔥,5/3/2025 20:35,netral
Instagram,""" bikin",5/3/2025 20:35,netral
Instagram,🔥🔥🔥👏🏻👏🏻👏🏻,5/3/2025 20:35,netral
Instagram,melihat dislide . eh bener ga sih🤭 yuk bisa yuk pak🔥,5/3/2025 20:35,netral
Instagram,dear sang yuk jangan bebal yuk 🙌,5/3/2025 20:35,netral
Instagram,👏😮😮😮😮😮😮🤣,5/3/2025 20:35,netral
Instagram,membaiklah keadilan❤️‍🩹,5/3/2025 20:35,netral
Instagram,#reformasijilid2 harus dilakukan karena elit politik sudah menjadi oligarki demi kelanengan kuasanya ...negara ini bukan milik segelintir orang 🔥,5/3/2025 20:35,netral
Instagram,hidup mahasisa🔥🔥🔥,5/3/2025 20:35,netral
Instagram,#stopmbg menu ga mutu cuma demi kampanye,5/3/2025 20:35,netral
Instagram,58% mana suka beginian ..,5/3/2025 20:35,netral
Instagram,lgia klo gpnya duit gausah sok2 ngasih gratis apa 😭,5/3/2025 20:35,netral
Instagram,sehat s mahasisa2,5/3/2025 20:35,netral
Instagram,🔥🔥🔥🔥❤️❤️❤️🙌🙌🙌🙌,5/3/2025 20:35,netral
Instagram,usung isu bubarkan dpr dong! kr gda manft bt rakyat & byk makan duit rakyat hanya utepentingan mereka . usung jg isu hukuman gantung bt para koruptor !! selama hukuasih korupsi bakal trs tumbuh dinegara,5/3/2025 20:35,netral
Instagram,58% tanapaya?,5/3/2025 20:35,netral
Instagram,"setengah ga percaya dengan jejak ""pak praboo said : demonstrasi .... "" nah kalo gini ga boleh marah 😂",5/3/2025 20:35,netral
Instagram,kemana perginya pak dengan pemikiran di tahun 2016???,5/3/2025 20:35,netral
Instagram,semoga ini terhini alumninng suka r 🤲🏻,5/3/2025 20:35,netral
Instagram,頑張ってください！,5/3/2025 20:35,netral
Instagram,dan media banyak yang,5/3/2025 20:35,netral
Instagram,haturnuhun mahasisa 🔥,5/3/2025 20:35,netral
Instagram,stay save a🙌🔥,5/3/2025 20:35,netral
Instagram,lalieur .. mahasisa demo tuh perampasan,5/3/2025 20:35,netral
Instagram,10 tahun gak ada ...kok jadi paham .,5/3/2025 20:35,netral
Instagram,efiens anran tpi menteri kabinet di banyakin 😂😂 kabinet modal balas,5/3/2025 20:35,netral
Instagram,ada pernah demo tuntut r perampasan aset koruptor di sah kan ka 😂😂😂 ⛔️stop omong kosong pasti kalian para mahasisa takut ..kalian takut karena sebagian besar ahai kalian mahasisa menikmati hasil,5/3/2025 20:35,netral
Instagram,kan cuma melanjutkan lagian dikasih perubahan gamau si😢,5/3/2025 20:35,netral
Instagram,😂🤣🤣🤣 ayo pak anda disuruh nambautang lagi oleh yg ..ngutang aja pak pentinaya daripada efisiensi 😂😂,5/3/2025 20:35,netral
Instagram,"sekolah aja dulu yg beasisa di cbut """,5/3/2025 20:35,netral
Instagram,#indonesiagelap #,5/3/2025 20:35,positif
Instagram,semangat adik2 mahasisa 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,😂😂😂😂😂 baru nyesal sekarang kalian 😂😂😂😂😂,5/3/2025 20:35,netral
Instagram,eh coba fokus de sama mreka yg kelihatan blm😂,5/3/2025 20:35,netral
Instagram,oke gas oke gas masih 4 tahun 8 bulan lagi ga 🔥🔥🔥🔥,5/3/2025 20:35,netral
Instagram,@ bisa baca kan? . jangan pura2,5/3/2025 20:35,netral
Instagram,biang keladinya bangsa ini harus bisa #.,5/3/2025 20:35,netral
Instagram,"andalan "" perampasan "". kalau emang na perlu didemo bisa langsung disahkan . seperti yang diketok tengah .",5/3/2025 20:35,netral
Instagram,reformasi jilid 2 makin deket🔥🔥,5/3/2025 20:35,netral
Instagram,terima terima terima kasih 🔥,5/3/2025 20:35,netral
Instagram,kalian yang milih kalian yang demo bukaya pemuda sepertni yah yang paling besar suaranya buat si tukang joget🤣🤣🤣,5/3/2025 20:35,netral
Instagram,yang ena make masker,5/3/2025 20:35,netral
Instagram,kreatif ynak,5/3/2025 20:35,netral
Instagram,58% 🥶🥶🥶,5/3/2025 20:35,netral
Instagram,oke rakyat kita gas🔥🔥🔥🔥,5/3/2025 20:35,netral
Instagram,dari dulu siun yg jadi presidega pernah ada yg bener slalu di ... lah kt pemilu sapa yg pilih cob???,5/3/2025 20:35,netral
Instagram,menyala mahasisak🔥🔥,5/3/2025 20:35,netral
Instagram,ayo uda kapan aksi yg lebih gede,5/3/2025 20:35,netral
Instagram,.... perampasan aset kmna? 10 thn pdi-p berkuasa pada kmna? baru 1 hari bukan 10 ...,5/3/2025 20:35,netral
Instagram,hidup m🔥ahasisa 🔥🔥,5/3/2025 20:35,netral
Instagram,perasn yg paling bener cuhasisa ... 😢,5/3/2025 20:35,netral
Instagram,kemarin milihnya pada semangat giliran di kasih kebijakan pada kaya gini😮,5/3/2025 20:35,netral
Instagram,hapus makan alihkan ke guru di benahi 👏👏,5/3/2025 20:35,netral
Instagram,kalo presiden disalahkan bagaimasib parsistensi termasuk orang yang mengundurkan diri menjadi asisten presiden seperti gus miftah 😢,5/3/2025 20:35,netral
Instagram,hidup mahasisa🔥🔥🔥🔥🔥,5/3/2025 20:35,netral
Instagram,tapi p mahasisda benarnya juga👏,5/3/2025 20:35,netral
Instagram,"bru 1 hri krja uda byejutan hrusnya bpk dgri rakyatnya jgn malah ngedumel skelas presiden jendral pke kata kasar3 kelas ""ndas "" pulak itu hadeuh @",5/3/2025 20:35,netral
Instagram,kabinet merah putih? kenapa gaabinet putih merah aja suci dulu baru berani kaya presiden,5/3/2025 20:35,netral
Instagram,makasih by 😢👏,5/3/2025 20:35,netral
Instagram,auto pindah jadi na kalo masih ada ketidakadilan di negara tercinta ini😢,5/3/2025 20:35,netral
Instagram,pak…kita butuh dik bukan di kelitik 😂😂🔥🔥,5/3/2025 20:35,netral
Instagram,ingat ini para generasi muda yg kalian jangan mau di adu . focus aja sama penkan kalian dan masa . toh juga yang jalankan susah senang siapa mau perduli?? k urusi masalah beginian .,5/3/2025 20:35,netral
Instagram,lagian pada milih keberlanjutan🤣🤣 rasain,5/3/2025 20:35,netral
Instagram,terima kasih ya dik sehat .,5/3/2025 20:35,netral
Instagram,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥menyalbangkuh 🔥🔥🔥🔥🔥🔥🔥,5/3/2025 20:35,netral
Instagram,dukung kritisi tapi banyak narasi poster yg hiperbola dan tak . sayang skali msh pada mengedepankan umpatan di bandingkan kritistu .,5/3/2025 20:35,netral
Instagram,semua karna kalian ahai 58%,5/3/2025 20:35,netral
Instagram,butuh beras ntar juga pada masue,5/3/2025 20:35,netral
Instagram,ko lihat itu pemimpinmu 02 😹😹😹 obesitas presiden ipk apresmu apa tidak menyala itu 🤣🤣🤣🤣😂😂😂😂😂😂😹😹😹😹😹😹,5/3/2025 20:35,netral
Instagram,terimakasih y dan tmn2 yg udh mau turun ke jalan meakili kita2 yabisa . terimakasih semoga keinginan kita semua sehat2 y semoga kalian plg jg dgn aman dan selamat🙌🏻🥹🌻,5/3/2025 20:35,positif
Instagram,adpa yah? 😅,5/3/2025 20:35,netral
Instagram,oke oke indonesia cemas,5/3/2025 20:35,netral
Instagram,semua pajak naik tapi penghasilan gak,5/3/2025 20:35,netral
Instagram,buer masih,5/3/2025 20:35,netral
Instagram,anak abah pada senang ni 🤣,5/3/2025 20:35,netral
Instagram,siapa yang suka goyang tiktok ala presiden pas menjelang pemilu?? kalian pendukung rezim kan??😂,5/3/2025 20:35,netral
Instagram,fighting!🔥,5/3/2025 20:35,netral
Instagram,laan buer dengan counter argumen🔥,5/3/2025 20:35,netral
Instagram,solusi terbaik bansoetiap rakyat negerni setiap masing2 1 m lebih bermanft ! biar adil & sejahtera hanya akil rakyat makan uang rakyat saja !,5/3/2025 20:35,netral
Instagram,semangat adik2 mahasis telah menyuarakan 👏,5/3/2025 20:35,netral
Instagram,makan gratis haruegera di ... tidak ...,5/3/2025 20:35,netral
Instagram,kan pilihan kaliagapain demo boy🤣,5/3/2025 20:35,netral
Instagram,suangar cik 😂,5/3/2025 20:35,netral
Instagram,deh yang nyetak tit lama dia . rekam jejak!,5/3/2025 20:35,netral
Instagram,terima kasih sudah menyuarakan 🔥👏,5/3/2025 20:35,netral
Instagram,bukaya kemaren² bilang stnynak muda memimpin?,5/3/2025 20:35,netral
Instagram,bagus tapi lain kali jangan hari senin ya tadi macet bgt pulang,5/3/2025 20:35,netral
Instagram,semangat adek-adek 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,....kabinet gemoy ....justru dibalik harusnya ramping tapi profesional capek,5/3/2025 20:35,netral
Instagram,sekecil un . hidup rakyat🔥,5/3/2025 20:35,netral
Instagram,ngejar apa sih,5/3/2025 20:35,netral
Instagram,terima kasih adik² mahasisa yg menyuara suara sg terpendam krn menjadi budaorporat 🙌🔥,5/3/2025 20:35,netral
Instagram,makna sepuluh tahun jokoi tak di audit bpk 🪧,5/3/2025 20:35,netral
Instagram,reformasi jilid 2 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,tolak makan gratis dapat nasi,5/3/2025 20:35,netral
Instagram,semangat mahasisa sebelum negrni tambah,5/3/2025 20:35,netral
Instagram,tanya balie bem n para mampu atau anda prnah beri mkn gratis ank2 skolah hanyalh transfer politiampus oara . setela😝😝😝😝😝😝,5/3/2025 20:35,netral
Instagram,harian apa borongan😂,5/3/2025 20:35,netral
Instagram,di jogetin aja 😂,5/3/2025 20:35,netral
Instagram,hebat calon budaorporat 🤣,5/3/2025 20:35,netral
Instagram,tapi revisi undang-undang (r) nomor 4 tahun 29 tentang pertambangan mineral dan batu bara ( minerba) resmi menjadi usul inisiatif dpr setelah disahkan dalam rapat paripurna ke-,5/3/2025 20:35,netral
Instagram,oke gas oke gas @,5/3/2025 20:35,netral
Instagram,"""ternyata k-k yang thn lalu milih presiden dgn prograakan gratis itu sekarang """,5/3/2025 20:35,netral
Instagram,.. kabur dulu aja ..,5/3/2025 20:35,netral
Instagram,oke gas oke gas yak pak @,5/3/2025 20:35,netral
Instagram,sehat2 semua . panjang umur perjuangan🙌🔥,5/3/2025 20:35,netral
Instagram,🔥🔥🔥🔥 menyala mahasisa ku 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,katanya cinta rakyat nya,5/3/2025 20:35,netral
Instagram,"buat "" unjuk rasa boleh tapi kalian harus tetap kondusif jangan rusak fasilitas ataupun . kalian juga harus kuasai apa yang perlu kalian ungkapkan kalau emang kalian dibungkap kalian berhaok bersuara karena negara kita .",5/3/2025 20:35,netral
Instagram,oke gas oke gas 😂😂😂✌️,5/3/2025 20:35,netral
Instagram,loh katanya presiden pilihan ...terus yang memilih kemarin siapa dong 😂,5/3/2025 20:35,netral
Instagram,kere🔥,5/3/2025 20:35,netral
Instagram,menyal 🔥,5/3/2025 20:35,netral
Instagram,tk ada yg bisa dikerjakan duik ada jg tagihan byk 30 t berarti drama ini duit,5/3/2025 20:35,positif
Instagram,katanya makan siang itu hasil ternak mulyono debat samnak abah,5/3/2025 20:35,netral
Instagram,jd bingung initeh😢,5/3/2025 20:35,netral
Instagram,demi sebuah,5/3/2025 20:35,netral
Instagram,r perampasan aset kapan? 🗿 ya barangkali adgendanya kapan seriusan kapan sih?,5/3/2025 20:35,netral
Instagram,"na pa2 demo bagian dari aspirasi masyarakat asalkan jangan rusuh dan ,.",5/3/2025 20:35,netral
Instagram,panjang umur perjuangan❤️,5/3/2025 20:35,netral
Instagram,aku padamu gaes 🫶🫶🫶🫶🫶,5/3/2025 20:35,netral
Instagram,actuay the mng program has ith its eicacy on public ith family members might join to confirm ork as providing mb for . on relation ie contextual bindingbas presence of group ie schlers on absence ie gd suorts of . as more of tranversing level ith of modesty sement of public on complying expends helps as improving the level of arguing on recas ie further of plan of relation as gathering ithin the field of coective organic on oosing loses as rejecting orse of the .,5/3/2025 20:35,positif
Instagram,miripkan sama kim,5/3/2025 20:35,netral
Instagram,program omon2😂,5/3/2025 20:35,netral
Instagram,/1 memang pantas buat bapak presiden kita! hidup kalian semua yang memperjuangkan bangsa🔥,5/3/2025 20:35,netral
Instagram,🔥🔥🔥🔥 bilamana rakyat perlu saya turun dan izin tinal kerjn,5/3/2025 20:35,positif
Instagram,akhirnyyo . 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,#gas \,5/3/2025 20:35,netral
Instagram,presiden gua bungkam,5/3/2025 20:35,netral
Instagram,beluerasa jadi mahasisa kalau belum ikut2an demo 😂,5/3/2025 20:35,netral
Instagram,ada udang di balik ..kita liat .. kelanjutan 😮,5/3/2025 20:35,netral
Instagram,ratusan ribu mahasisa disitu pasti mayoritas yang nyoblos,5/3/2025 20:35,netral
Instagram,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,5/3/2025 20:35,netral
Instagram,🔥🔥🔥🔥🔥semangat nyali kami tinal,5/3/2025 20:35,netral
Instagram,menyaldek-adek jakun🔥🔥🔥,5/3/2025 20:35,netral
Instagram,yang teriak mintdili sementara yang diteriakin bilang “hidup jokoi”. tau kan arahnya kemana ? sehat2 adik2 mahasisa 🔥,5/3/2025 20:35,netral
Instagram,menyalbang oke ga oke ga🔥😂,5/3/2025 20:35,netral
Instagram,semogah st senantiasa memberikan keselamatan adek2 ... amin ya raal lamn 🤲🙏🔥,5/3/2025 20:35,netral
Instagram,🔥🔥🔥semangt🔥🔥🔥,5/3/2025 20:35,netral
Instagram,loh duit rakyat itu yang demo pada bayar pajak gk ngomong makan yang bayar pajak aja pada diam aja😂😂😂,5/3/2025 20:35,netral
Instagram,negara kaya orang ber4k jongkok terus .beres ada pemimpin yg bagus dr dulu indonesia enak ganti,5/3/2025 20:35,netral
Instagram,demo gen z,5/3/2025 20:35,netral
Instagram,anaknya dikasih makan bapaknya di phk 😢,5/3/2025 20:35,netral
Instagram,ayok pak slide 6 jejak bapak 🗿,5/3/2025 20:35,netral
Instagram,terimakasih .... 🔥🔥🔥🔥,5/3/2025 20:35,netral
Instagram,pas gini pada demo gimana aktu itu harun masiku kok diem?? trs dari partai pdip kok di cuekin 😋 .......ah sudahla paling juga dapat 50k/1k udh,5/3/2025 20:35,netral
Instagram,pan partai and birokrasi🙏🏻,5/3/2025 20:35,netral
Instagram,semangat bro n sis 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,buer ...r perampasan ...😂😂,5/3/2025 20:35,netral
Instagram,semangat mahasisa🔥🔥🔥,5/3/2025 20:35,netral
Instagram,"aas "". ntr susah nyari kerja ....",5/3/2025 20:35,netral
Instagram,demo biaya nya murah buat negara yg banyak sdm rendah kaya di konoha😁,5/3/2025 20:35,netral
Instagram,lho yg milih kmrn,5/3/2025 20:35,netral
Instagram,mereka pendukung berat praboo dan ..... sekarang menyesali 😂,5/3/2025 20:35,netral
Instagram,mantap c🔥,5/3/2025 20:35,netral
Instagram,demo apa ini😂,5/3/2025 20:35,netral
Instagram,ekonomi carut marut gara2 onlen bakar bikin harga,5/3/2025 20:35,netral
Instagram,#indonesiagelap⚠️,5/3/2025 20:35,netral
Instagram,🔥🔥🔥🔥🔥🔥🔥👏👏👏👏,5/3/2025 20:35,netral
Instagram,kren adik2 ❤️❤️❤️,5/3/2025 20:35,netral
Instagram,demo mulu ni kampus 😂,5/3/2025 20:35,netral
Instagram,"sdh , i be asted for the next ,,, ""18 "",,,, ,,,, 🔥",5/3/2025 20:35,netral
Instagram,...entar hilang tinal ...moga kalian selamat,5/3/2025 20:35,netral
Instagram,maksudnya baik pak😢,5/3/2025 20:35,netral
Instagram,kalian juga yg milih ...😔😔😔,5/3/2025 20:35,netral
Instagram,siapa saja yang jadi presiden pasti akan selalu ada hal semacam . teruaja begitu sampai ....,5/3/2025 20:35,netral
Instagram,berarti kenyang=pinter ? jadi semua perihal porsi bukan kompo?,5/3/2025 20:35,netral
Instagram,berkoar2 st ada jabatan pasti,5/3/2025 20:35,netral
Instagram,rakyat indonesia hanya sampai kan aspirasi rakyat indonesigar bisa hidup dengan lebih baik 👏👏,5/3/2025 20:35,netral
Instagram,alahai gam bangai demo nyo demo jeh ka cok laptop ka yak murno excel na cit manft ate kerja,5/3/2025 20:35,netral
Instagram,apakah 98 terulang lagi? 😢,5/3/2025 20:35,netral
Instagram,ayolah bisa #laanajadulu 🔥🔥🔥,5/3/2025 20:35,netral
Instagram,uik aku melihat,5/3/2025 20:35,netral
Instagram,-kaum 58% mana .. 😂,5/3/2025 20:35,netral
Instagram,syun presideya g ada yg beres d mata mahasisa … percayalah 😂 smg p konsisten ya de ya sampe kalian k d kursi,5/3/2025 20:35,netral
Instagram,ayo pungut pajak,5/3/2025 20:35,netral
Instagram,ok gas ok tidak usah . selamat menikmati atas pilihan arga,5/3/2025 20:35,netral
Instagram,..... dan saya senyum²😍,5/3/2025 20:35,netral
Instagram,ternyata banyak yagal,5/3/2025 20:35,netral
Instagram,respect 🙌🔥,5/3/2025 20:35,netral
Instagram,menyala megaati sakit hati 😂,5/3/2025 20:35,netral
Instagram,melek o syn tunjukan pesonamtk rakyat🔥🔥,5/3/2025 20:35,netral
Instagram,#paramahasisagelap #,5/3/2025 20:35,netral
Instagram,😂😂😂😂😂😂😂😂😂😂😂😂😂,5/3/2025 20:35,netral
Instagram,sukses dan selamat buat demo ....,5/3/2025 20:35,netral
Instagram,dek kuliah yg bener dek dari pada ikut2 ..,5/3/2025 20:35,netral
Instagram,si nanik s deyang suruh baca dan liat nih 😂,5/3/2025 20:35,netral
Instagram,semogdik2 mahasisa demo dgn baiondusif dan .,5/3/2025 20:35,netral
Instagram,""""" #presiden",5/3/2025 20:35,netral
